ID,text,label
2001222,fuk i hate this feeling i know i can t keep him from missing his dad amp it hurt soo much to see him sad i can t protect him from that,negative
57556,ric you suck for changing the plan dude would have been gone by now thanks for nothing old friend !,negative
2715386,yay good to see you back with your guitar prof,positive
2038858,with a lot to do for my new apartment and the time and weekend are not my friend,negative
1000488,Tonight wa a good show I still love listening to ownage Britlee lt 3,positive
2420789,toni is going out with my stunt double,positive
589117,nothing is going right today,negative
2466238,and what a scary reflection it wa thought you were going to wizz your pant,positive
994582,Sixty two degree ! Feels great outside How did we get so lucky ?,positive
25784,Has her last last assignment of her degree to do today Then unemployed,negative
896881,i do n't even know brandon but this here twitter shit yeap it 's growing on me i dig it lt 3,positive
888877,No you sir with your angry italian way make me happy,positive
1670568,so disappointed really wanted to go the audition but cannot now argh fml,negative
2737251,have fun moving thanks for yet another addiction lol,positive
1805460,spent the first half of my day brunching and visiting with friend now it s time for some serious studying i d rather be at the pool,negative
639158,This evening is so rainy !,negative
109321,we had a blast ! ! should have helped you clean up some of the mess before we left Happy Birthday Miss Marley ! ! ! We love you ! !,negative
175791,Almost made it to reading comedy outlet Headlining all weekend Only took me 2 extra hour with traffic Basically doubled my time,negative
1020916,maybe he got hungry,positive
1717019,everything okay with the earthquake i am hella sick i think i have theflu,negative
1034470,I guess not I 'm not into a lot of thing I can be an ignorant beeoch,positive
1048483,had a lovely afternoon picnicing playing frisbee and revising in the sun,positive
2226223,taming down a bit i might take a quick try before i get changed jeanette here around she say my camera will not do macro,negative
14326,i have my confirmation wednesday but seriously it wa soo long today haha like 8 hour,negative
1693904,like i told lala i m sorry about the mavs game i wa there saddens me we still have people like that around god bless,negative
2445493,yay we were glad to be there,positive
2922620,on the road again great weekend ahead with great people,positive
2846992,biden said that or your kidding,positive
3119194,he got your attention with that email,positive
1618551,i miss hanging out with you too,negative
1918880,meeting up with hubby xd which i have to do now,negative
30736,babying a badly concust head,negative
2747577,ok girl send me your address to my email,positive
1485582,would love to set a time to meet ! I 'm there Tuesday Thursday,positive
1114042,aww such a cute post surgery pic she look like quite a trooper in her neck floatie,positive
1607017,is missing her luke more than she thought wa possible roll on pm,negative
2823075,studied with yaya i hope we do better at dance lt,positive
1600250,damn i am so late at filling this appraisal form people have almost sent it i wa so occupied in work,negative
1273903,going now are you still gon na be up ? i will txt you lovely,positive
1060707,tomorrow you will have a lot of fun here in Rio,positive
2699134,have a great and blessed sunday,positive
2287983,just co my internet died on me you do not love me no more,negative
2511923,boy that wa totally right pleasure to follow you,positive
2148968,why must you make them so damn cute i want all of them,negative
852667,good to hear we are all here for you !,positive
85487,Off to work now,negative
3030752,just saw the hangover couldn t stop laughing,positive
2121946,could someone please fill me in on the cmt award i missed it,negative
2123665,getting sick before vacation grr not too happy about this folk,negative
2187680,just woke upp and carlo i miss you too muchoo but i will not be able to see you until i come back from jacksonville,negative
2086282,i haven t in age only working this thurs closing because jean requested it off but yay job,negative
2628890,is exhausted the party ha finally stopped now back to plotting and planning,positive
2473856,these girl make me giggle twinz twinz godda hit up the bbq in a few,positive
550465,I will b there friday I will not b contagious anymore but how in the hell I 'm gon na not drink,negative
853469,at the moment all the addiction I need is a scotch grr and a map,positive
166225,So many wire to sort out,negative
746657,i 'm glad you had good dream i had terrible one that woke me up super pissed off,negative
1639816,stop being lazy i want to be off with you unfair,negative
2395552,thank s hope you ll enjoy the bbq,positive
1688053,i feel ya suck that you can t have the day off,negative
1148112,I understand and good ! Happy happy happy I so hope were going on a cruise !,positive
1713776,you are so right she is a wonderful young woman i will miss her lot,negative
36350,Bored in Social Research Have A Lot To Do In The Following 3 Weeks,negative
1657751,is not looking forward to work tomorrow,negative
3110650,first day back in the studio yesterday voice is tired but track sounding great,positive
2492073,awesome best of luck to you thanks,positive
1671131,dohh gosh that sound good right now even though it s a m lol but i didn t eat dinner last night either,negative
2235329,yep there every thurs friday and saturday unfortunately he s married to the owner daughter,negative
1157284,My joke are nt funny and I guess you should FOLLOW ME,positive
