ID,text,label
2115968,yes gang up on me i was thinking more wasp bee,negative
1714358,hey my inforks fam please send your best wishes to he has the stomach flu really bad,negative
521437,"Goodbye london, we will miss you",negative
999031,in religion..time to catch up on sleepz. thank yous jesus,positive
936715,back on the lottery winning streak,positive
2123796,had stir fry for dinner alone,negative
2329826,had so much fun last night with going to miss everyone,negative
984611,races this saturday  members lounge wew,positive
2608595,is heading off to the peak district for the weekend with james cu back on sunday evening,positive
2877111,i just remember that i havent eaten anything today but its pm,positive
1408991,Whoa Oh - FTSK ft. @selenagomez. they rock,positive
2063086,school again after weekend makes me not happy,negative
3063128,unbelievable hope the us give italy a run for their money too a little later,positive
574302,new hair... and a to-do list that is wayy too long,negative
2958893,it s a great avatar nothing wrong with that,positive
559342,@risager found any good documentation on mailpress?  I can't get the form() arguments to work  #wordpress,negative
737115,has gotta help my mum wash up  Bad times!,negative
2073151,i really need to get out of the house i miss civilization,negative
2528457,once a girl scout always a girl scout,positive
1856450,eww yuck school na no utube channel i only have facebook and myspace lol im good bummed that its monday again though,negative
153999,summer just got a little worse,negative
2171814,still man down,negative
2587972,watching almost famous amp drinking sleepy time tea nighty night,positive
1368801,"Eating tater skins. Yay, I finally raspberry vodka tonight!",positive
2888344,vote for tomfelton please,positive
2731223,a great finnish band check it out,positive
2571990,i m up too,positive
2118057,rip bicycle what happened to it,negative
1152711,Today was both tiring and fun  and my sister was there for most of it. I love her! http://tinyurl.com/murnb3,positive
1608966,trying to get rid of a stupid virus off of our computer hubby accidentally opened something ridiculous,negative
2674039,where did you get that from,positive
1085814,"Blog - Qavimator, how do I do this please: Yay! Someone who reads maybe knows the answer I hope  I have .. http://tinyurl.com/l726yf",positive
1482667,"@MRGOULD Funny, planning to see you live again makes me feel like &quot;drinking fountains, shorter than they used to be&quot;",positive
293356,@jorgesalvador I know! No Snake though,negative
38262,@mrhemeyer because you were waiting for me sorry,negative
2233929,i would send you mine but our devilkitty mephistopheles lord of the eight layer of hell has already consumed it long ago,negative
1176867,@StarrLab my Dante!  omgoodness I've missed u so much!yep I'll actually b there once in June and in July. Can we record wen I go? Xoxo,positive
2038530,wish i was at the tlth dvd release tears,negative
1779589,game over i need my cavs to make it tomorrow,negative
1024674,@drronjones she's better looking than Billy Graham.,positive
512948,"Hope I can sleep tonight...LOL!!! Love the beating heart, but I have a very difficult exam tommorrow",negative
1242069,"@kanifarus Haha, I love book 4! Although Half Blood Prince is my favorite now...  Srsly cannot wait for the movie! :3",positive
986370,@bluevibestudio I mulling bass ideas on your track...,positive
2009682,last day in zurich then back to frankfurt before heading back to chicago and real life i need more crepes and d ner before i leave,negative
2578041,thanks tori it s better already my denture practical went well and i got a killer leg workout in score plus no car accident,positive
2632421,ty for the retweets earlier,positive
2936028,we gunna be all dressed up,positive
1653292,lol u so crazee i have the biggest headache though,negative
85473,Soo tired today  I don't wanna revisee :/,negative
394742,will miss U,negative
140515,wtf. swine-flu is on twitter for about a month already :&lt; http://twitter.com/swineflu,negative
241605,i see how it is,negative
1774676,is about to see adriana off for a month,negative
1943891,yr av is as surreal as the event years ago,negative
1247906,peace out! see some of y'all at community group,positive
1903282,thanks sorry not to get to meet more people i was feeling so ill yesterday hope you had a useful day,negative
688786,is tired,negative
1024952,@Itarille You've always been &quot;badass&quot;! And I mean that in a good way!,positive
2089096,nope just work,negative
2142808,oh waking up this early is tiring,negative
2301784,unfortunately nooo im not it hurts to walk i bet tomorrow i will be limping a bit xx good your loving life x x x,negative
1487265,with kaysee watching brittany.,positive
1646656,time is running out again,negative
223855,Wow.. Boy In the Striped Pajamas was such a sad movie,negative
2882283,good luck on the grad thing today,positive
2652220,dap rds its oke,positive
501502,The rap game needs change and I'm the cashier......wish I came up with that line but I didn't,negative
2507700,ok have a good night can t wait till tmrw,positive
1100679,Looking for a new apartment in Amsterdam!Can i get some help here!Enjoy your day,positive
2582824,wow that doesnt sound good i d lay off the terry pratchett a little im sure no one minds i only did my st one day,positive
558066,I want to go to the merritt mountain music fest this year but no one wants to go with me,negative
943819,Looks like I'm #5 on this list of &quot;100+ Incredible Twitter Backgrounds&quot; http://tr.im/lkGI,positive
3133250,Gold Price Forecast – Gold Markets Rally Into The Weekend,positive
2361047,choir practice today i love it  but the teacher said i have to sing a part alone oh noo i hate singing alone i sing soooo bad,negative
1177240,"need to get a dock w speakers for my ipod. radio at the pool is cool, but sometimes I want a little @ladysov or @jtimberlake on demand",positive
1960236,going to wal mart,negative
3042597,btw that s a nice trick for twitter seo isn t it,positive
415621,"A new law: no playing middling indie then ending your set with the Breeders, Cannonball. It makes us all want more beer and dancing",negative
2740420,whhooohoooo i rock yeah right,positive
1553567,@anthonywright hahahaha,positive
1995646,stupid rain better not cancel the races,negative
1957188,i m so scared,negative
2555498,lol i have been a huge jets fan since probably before you were born i was just kidding but dkny is a well known clothes line,positive
1193032,For a compairison my friend shot a 69 yesterday and 77 today. I won today but he blew me away yesterday. So my 75 looks pretty decent,positive
1204053,text 66333 and reply with 5 to vote for twilight as the best movie of the year at the mtv movie awards.,positive
807805,Gonna make it a dress day,positive
2182715,everyones gone to france,negative
959568,@epi_longo SG lï¿½ ?ï¿½ch cu?i thï¿½i. Em c?ng ??nh spend ph?n l?n th?i gian ? Phï¿½ Yï¿½n vï¿½ Tï¿½y Nguyï¿½n  ?i ?i ! Tr??c khi Tï¿½u nï¿½ ?ï¿½o nï¿½t TN lï¿½n,positive
219563,Waittiin On Trev To Give Me A Call.....      [][] Haven't Talked To Him All Dayyy !!!,negative
992445,"Has started a SIG HANSEN fan video. This one shall be the best yet Im thinking. A great tune, and of course, a great subject",positive
1920887,nice taryn is boring like right now bcuz i just swapped ipods with this boy at work that barely says words to me,negative
2106974,i missed you too and you should feel warm and fussy i ignore a lot a people except my k v com girls,negative
549893,"@chloemoey haha yes! the thing is though, i didn't know whether to post it on facebook or twitter! so many choices",negative
176044,has a tummy ache,negative
2661536,quanto   que pagam por foto,positive
1187644,@MattsMedia ooo fancy lolz. Aww you could always eat a mint before you meet them so you only smell your own breath,positive
964985,Never have had the bud light lime. Heading to sams club now. Going to enjoy the sunshine.,positive
2325497,omg my drummer quit th band but none of u weirdos would fit i need a fellow unpopular person lik me not someone i dont kno,negative
1906352,so sad what happened to those lost from the french airplane,negative
